from,to,weight
convai_agent_668,convai_agent_267,
convai_agent_669,convai_agent_281,
convai_agent_670,convai_agent_646,
convai_agent_671,convai_agent_243,
convai_agent_671,convai_agent_496,
convai_agent_672,convai_agent_243,
convai_agent_673,convai_agent_1039,
convai_agent_674,convai_agent_250,
convai_agent_674,convai_agent_920,
convai_agent_675,convai_agent_246,
convai_agent_676,convai_agent_267,
convai_agent_677,convai_agent_946,
convai_agent_678,convai_agent_250,
convai_agent_679,convai_agent_174,
convai_agent_679,convai_agent_855,
convai_agent_679,convai_agent_961,
convai_agent_680,convai_agent_247,
convai_agent_681,convai_agent_246,
convai_agent_682,convai_agent_246,
convai_agent_683,convai_agent_246,
convai_agent_684,convai_agent_250,
convai_agent_685,convai_agent_272,
convai_agent_686,convai_agent_246,
convai_agent_687,convai_agent_903,
convai_agent_688,convai_agent_246,
convai_agent_688,convai_agent_702,
convai_agent_689,convai_agent_250,
convai_agent_690,convai_agent_246,
convai_agent_691,convai_agent_267,
convai_agent_692,convai_agent_267,
convai_agent_693,convai_agent_246,
convai_agent_694,convai_agent_920,
convai_agent_695,convai_agent_267,
convai_agent_696,convai_agent_246,
convai_agent_697,convai_agent_250,
convai_agent_697,convai_agent_281,
convai_agent_698,convai_agent_246,
convai_agent_699,convai_agent_246,
convai_agent_699,convai_agent_546,
convai_agent_700,convai_agent_161,
convai_agent_700,convai_agent_920,
convai_agent_700,convai_agent_934,
convai_agent_701,convai_agent_267,
convai_agent_702,convai_agent_238,
convai_agent_702,convai_agent_246,
convai_agent_702,convai_agent_853,
convai_agent_703,convai_agent_585,
convai_agent_704,convai_agent_246,
convai_agent_705,convai_agent_250,
convai_agent_705,convai_agent_920,
convai_agent_706,convai_agent_301,
convai_agent_706,convai_agent_642,
convai_agent_707,convai_agent_267,
convai_agent_708,convai_agent_246,
convai_agent_709,convai_agent_243,
convai_agent_709,convai_agent_250,
convai_agent_709,convai_agent_672,
convai_agent_709,convai_agent_920,
convai_agent_710,convai_agent_267,
convai_agent_711,convai_agent_246,
convai_agent_712,convai_agent_365,
convai_agent_712,convai_agent_398,
convai_agent_713,convai_agent_161,
convai_agent_713,convai_agent_920,
convai_agent_714,convai_agent_267,
convai_agent_715,convai_agent_246,
convai_agent_716,convai_agent_246,
convai_agent_717,convai_agent_161,
convai_agent_717,convai_agent_245,
convai_agent_717,convai_agent_250,
convai_agent_717,convai_agent_505,
convai_agent_717,convai_agent_920,
convai_agent_718,convai_agent_246,
convai_agent_718,convai_agent_247,
convai_agent_718,convai_agent_250,
convai_agent_719,convai_agent_250,
convai_agent_720,convai_agent_246,
convai_agent_721,convai_agent_161,
convai_agent_722,convai_agent_246,
convai_agent_723,convai_agent_246,
convai_agent_724,convai_agent_176,
convai_agent_725,convai_agent_639,
convai_agent_726,convai_agent_246,
convai_agent_727,convai_agent_246,
convai_agent_728,convai_agent_245,
convai_agent_728,convai_agent_435,
convai_agent_729,convai_agent_246,
convai_agent_730,convai_agent_250,
convai_agent_730,convai_agent_394,
convai_agent_731,convai_agent_267,
convai_agent_732,convai_agent_552,
convai_agent_733,convai_agent_245,
convai_agent_733,convai_agent_250,
convai_agent_734,convai_agent_267,
convai_agent_735,convai_agent_246,
convai_agent_735,convai_agent_699,
convai_agent_736,convai_agent_262,
convai_agent_737,convai_agent_126,
convai_agent_737,convai_agent_161,
convai_agent_737,convai_agent_196,
convai_agent_737,convai_agent_250,
convai_agent_737,convai_agent_559,
convai_agent_737,convai_agent_597,
convai_agent_737,convai_agent_598,
convai_agent_737,convai_agent_613,
convai_agent_737,convai_agent_929,
convai_agent_738,convai_agent_246,
convai_agent_738,convai_agent_835,
convai_agent_739,convai_agent_246,
convai_agent_740,convai_agent_161,
convai_agent_740,convai_agent_245,
convai_agent_740,convai_agent_250,
convai_agent_740,convai_agent_920,
convai_agent_741,convai_agent_246,
convai_agent_742,convai_agent_246,
convai_agent_743,convai_agent_250,
convai_agent_744,convai_agent_246,
convai_agent_745,convai_agent_161,
convai_agent_745,convai_agent_920,
convai_agent_746,convai_agent_250,
convai_agent_747,convai_agent_611,
convai_agent_748,convai_agent_267,
convai_agent_748,convai_agent_805,
convai_agent_749,convai_agent_250,
convai_agent_749,convai_agent_256,
convai_agent_749,convai_agent_1020,
convai_agent_750,convai_agent_246,
convai_agent_751,convai_agent_246,
convai_agent_752,convai_agent_267,
convai_agent_753,convai_agent_246,
convai_agent_754,convai_agent_246,
convai_agent_755,convai_agent_267,
convai_agent_756,convai_agent_246,
convai_agent_757,convai_agent_246,
convai_agent_758,convai_agent_246,
convai_agent_759,convai_agent_267,
convai_agent_760,convai_agent_565,
convai_agent_761,convai_agent_267,
convai_agent_762,convai_agent_267,
convai_agent_763,convai_agent_17,
convai_agent_763,convai_agent_246,
convai_agent_764,convai_agent_267,
convai_agent_765,convai_agent_250,
convai_agent_766,convai_agent_181,
convai_agent_767,convai_agent_138,
convai_agent_767,convai_agent_463,
convai_agent_767,convai_agent_778,
convai_agent_768,convai_agent_323,
convai_agent_768,convai_agent_950,
convai_agent_769,convai_agent_644,
convai_agent_770,convai_agent_161,
convai_agent_771,convai_agent_246,
convai_agent_772,convai_agent_250,
convai_agent_772,convai_agent_920,
convai_agent_773,convai_agent_639,
convai_agent_774,convai_agent_267,
convai_agent_775,convai_agent_94,
convai_agent_776,convai_agent_8,
convai_agent_776,convai_agent_247,
convai_agent_777,convai_agent_246,
convai_agent_778,convai_agent_7,
convai_agent_778,convai_agent_246,
convai_agent_778,convai_agent_767,
convai_agent_778,convai_agent_983,
convai_agent_778,convai_agent_1014,
convai_agent_779,convai_agent_246,
convai_agent_779,convai_agent_677,
convai_agent_780,convai_agent_493,
convai_agent_781,convai_agent_246,
convai_agent_782,convai_agent_246,
convai_agent_783,convai_agent_345,
convai_agent_783,convai_agent_523,
convai_agent_784,convai_agent_267,
convai_agent_784,convai_agent_542,
convai_agent_785,convai_agent_267,
convai_agent_786,convai_agent_243,
convai_agent_787,convai_agent_108,
convai_agent_787,convai_agent_912,
convai_agent_788,convai_agent_267,
convai_agent_789,convai_agent_246,
convai_agent_790,convai_agent_246,
convai_agent_790,convai_agent_830,
convai_agent_791,convai_agent_560,
convai_agent_792,convai_agent_267,
convai_agent_793,convai_agent_246,
convai_agent_794,convai_agent_267,
convai_agent_795,convai_agent_267,
convai_agent_796,convai_agent_246,
convai_agent_797,convai_agent_267,
convai_agent_798,convai_agent_250,
convai_agent_798,convai_agent_920,
convai_agent_799,convai_agent_267,
convai_agent_800,convai_agent_262,
convai_agent_801,convai_agent_246,
convai_agent_801,convai_agent_981,
convai_agent_802,convai_agent_250,
convai_agent_802,convai_agent_483,
convai_agent_802,convai_agent_956,
convai_agent_803,convai_agent_267,
convai_agent_804,convai_agent_246,
convai_agent_805,convai_agent_332,
convai_agent_806,convai_agent_250,
convai_agent_806,convai_agent_920,
convai_agent_807,convai_agent_246,
convai_agent_808,convai_agent_215,
convai_agent_808,convai_agent_247,
convai_agent_809,convai_agent_646,
convai_agent_810,convai_agent_246,
convai_agent_811,convai_agent_250,
convai_agent_811,convai_agent_608,
convai_agent_812,convai_agent_94,
convai_agent_812,convai_agent_262,
convai_agent_812,convai_agent_394,
convai_agent_812,convai_agent_920,
convai_agent_813,convai_agent_267,
convai_agent_814,convai_agent_246,
convai_agent_815,convai_agent_246,
convai_agent_816,convai_agent_246,
convai_agent_816,convai_agent_927,
convai_agent_817,convai_agent_246,
convai_agent_818,convai_agent_267,
convai_agent_819,convai_agent_250,
convai_agent_819,convai_agent_920,
convai_agent_820,convai_agent_246,
convai_agent_821,convai_agent_246,
convai_agent_822,convai_agent_267,
convai_agent_823,convai_agent_246,
convai_agent_824,convai_agent_250,
convai_agent_824,convai_agent_920,
convai_agent_825,convai_agent_929,
convai_agent_826,convai_agent_856,
convai_agent_827,convai_agent_161,
convai_agent_828,convai_agent_246,
convai_agent_829,convai_agent_267,
convai_agent_830,convai_agent_239,
convai_agent_830,convai_agent_246,
convai_agent_830,convai_agent_790,
convai_agent_831,convai_agent_267,
convai_agent_832,convai_agent_920,
convai_agent_833,convai_agent_430,
convai_agent_833,convai_agent_632,
convai_agent_833,convai_agent_986,
convai_agent_834,convai_agent_267,
convai_agent_835,convai_agent_738,
convai_agent_836,convai_agent_161,
convai_agent_837,convai_agent_161,
convai_agent_838,convai_agent_4,
convai_agent_839,convai_agent_246,
convai_agent_840,convai_agent_575,
convai_agent_841,convai_agent_267,
convai_agent_842,convai_agent_760,
convai_agent_843,convai_agent_246,
convai_agent_844,convai_agent_250,
convai_agent_844,convai_agent_920,
convai_agent_845,convai_agent_246,
convai_agent_846,convai_agent_267,
convai_agent_847,convai_agent_250,
convai_agent_847,convai_agent_798,
convai_agent_848,convai_agent_250,
convai_agent_849,convai_agent_250,
convai_agent_849,convai_agent_920,
convai_agent_850,convai_agent_91,
convai_agent_850,convai_agent_161,
convai_agent_851,convai_agent_246,
convai_agent_852,convai_agent_920,
convai_agent_853,convai_agent_328,
convai_agent_853,convai_agent_452,
convai_agent_853,convai_agent_618,
convai_agent_853,convai_agent_702,
convai_agent_854,convai_agent_920,
convai_agent_855,convai_agent_221,
convai_agent_855,convai_agent_679,
convai_agent_855,convai_agent_961,
convai_agent_856,convai_agent_120,
convai_agent_856,convai_agent_246,
convai_agent_856,convai_agent_250,
convai_agent_856,convai_agent_826,
convai_agent_856,convai_agent_920,
convai_agent_857,convai_agent_250,
convai_agent_858,convai_agent_213,
convai_agent_858,convai_agent_267,
convai_agent_859,convai_agent_246,
convai_agent_860,convai_agent_267,
convai_agent_861,convai_agent_246,
convai_agent_861,convai_agent_343,
convai_agent_861,convai_agent_607,
convai_agent_862,convai_agent_246,
convai_agent_863,convai_agent_267,
convai_agent_864,convai_agent_267,
convai_agent_865,convai_agent_146,
convai_agent_865,convai_agent_267,
convai_agent_866,convai_agent_267,
convai_agent_867,convai_agent_246,
convai_agent_868,convai_agent_64,
convai_agent_868,convai_agent_182,
convai_agent_868,convai_agent_523,
convai_agent_869,convai_agent_109,
convai_agent_870,convai_agent_267,
convai_agent_871,convai_agent_246,
convai_agent_871,convai_agent_276,
convai_agent_872,convai_agent_267,
convai_agent_873,convai_agent_267,
convai_agent_874,convai_agent_250,
convai_agent_875,convai_agent_702,
convai_agent_876,convai_agent_267,
convai_agent_876,convai_agent_970,
convai_agent_877,convai_agent_321,
convai_agent_878,convai_agent_250,
convai_agent_879,convai_agent_645,
convai_agent_880,convai_agent_250,
convai_agent_880,convai_agent_920,
convai_agent_880,convai_agent_972,
convai_agent_881,convai_agent_250,
convai_agent_881,convai_agent_920,
convai_agent_882,convai_agent_267,
convai_agent_883,convai_agent_246,
convai_agent_884,convai_agent_246,
convai_agent_885,convai_agent_920,
convai_agent_886,convai_agent_267,
convai_agent_887,convai_agent_267,
convai_agent_888,convai_agent_267,
convai_agent_889,convai_agent_246,
convai_agent_890,convai_agent_161,
convai_agent_890,convai_agent_250,
convai_agent_890,convai_agent_920,
convai_agent_891,convai_agent_920,
convai_agent_892,convai_agent_267,
convai_agent_893,convai_agent_115,
convai_agent_894,convai_agent_94,
convai_agent_894,convai_agent_262,
convai_agent_895,convai_agent_267,
convai_agent_896,convai_agent_161,
convai_agent_896,convai_agent_250,
convai_agent_896,convai_agent_262,
convai_agent_896,convai_agent_920,
convai_agent_897,convai_agent_267,
convai_agent_898,convai_agent_99,
convai_agent_898,convai_agent_250,
convai_agent_898,convai_agent_267,
convai_agent_898,convai_agent_920,
convai_agent_899,convai_agent_281,
convai_agent_899,convai_agent_920,
convai_agent_900,convai_agent_281,
convai_agent_901,convai_agent_246,
convai_agent_902,convai_agent_246,
convai_agent_903,convai_agent_267,
convai_agent_903,convai_agent_687,
convai_agent_904,convai_agent_250,
convai_agent_905,convai_agent_60,
convai_agent_906,convai_agent_250,
convai_agent_907,convai_agent_246,
convai_agent_908,convai_agent_246,
convai_agent_909,convai_agent_93,
convai_agent_909,convai_agent_409,
convai_agent_910,convai_agent_219,
convai_agent_911,convai_agent_215,
convai_agent_911,convai_agent_243,
convai_agent_912,convai_agent_56,
convai_agent_912,convai_agent_108,
convai_agent_912,convai_agent_246,
convai_agent_912,convai_agent_787,
convai_agent_913,convai_agent_117,
convai_agent_914,convai_agent_245,
convai_agent_914,convai_agent_246,
convai_agent_915,convai_agent_267,
convai_agent_916,convai_agent_15,
convai_agent_916,convai_agent_246,
convai_agent_917,convai_agent_246,
convai_agent_918,convai_agent_920,
convai_agent_919,convai_agent_267,
convai_agent_920,convai_agent_109,
convai_agent_920,convai_agent_120,
convai_agent_920,convai_agent_136,
convai_agent_920,convai_agent_161,
convai_agent_920,convai_agent_245,
convai_agent_920,convai_agent_250,
convai_agent_920,convai_agent_262,
convai_agent_920,convai_agent_281,
convai_agent_920,convai_agent_394,
convai_agent_920,convai_agent_435,
convai_agent_920,convai_agent_856,
convai_agent_921,convai_agent_246,
convai_agent_922,convai_agent_267,
convai_agent_923,convai_agent_267,
convai_agent_924,convai_agent_267,
convai_agent_925,convai_agent_409,
convai_agent_926,convai_agent_663,
convai_agent_926,convai_agent_1026,
convai_agent_927,convai_agent_246,
convai_agent_928,convai_agent_246,
convai_agent_928,convai_agent_446,
convai_agent_928,convai_agent_486,
convai_agent_928,convai_agent_671,
convai_agent_929,convai_agent_297,
convai_agent_929,convai_agent_440,
convai_agent_929,convai_agent_737,
convai_agent_930,convai_agent_267,
convai_agent_930,convai_agent_469,
convai_agent_930,convai_agent_592,
convai_agent_931,convai_agent_246,
convai_agent_931,convai_agent_250,
convai_agent_932,convai_agent_267,
convai_agent_933,convai_agent_553,
convai_agent_934,convai_agent_57,
convai_agent_934,convai_agent_161,
convai_agent_934,convai_agent_700,
convai_agent_934,convai_agent_966,
convai_agent_935,convai_agent_920,
convai_agent_936,convai_agent_246,
convai_agent_937,convai_agent_246,
convai_agent_938,convai_agent_246,
convai_agent_939,convai_agent_246,
convai_agent_940,convai_agent_250,
convai_agent_940,convai_agent_656,
convai_agent_940,convai_agent_920,
convai_agent_941,convai_agent_247,
convai_agent_941,convai_agent_562,
convai_agent_942,convai_agent_267,
convai_agent_943,convai_agent_267,
convai_agent_944,convai_agent_246,
convai_agent_945,convai_agent_250,
convai_agent_945,convai_agent_262,
convai_agent_946,convai_agent_17,
convai_agent_946,convai_agent_162,
convai_agent_946,convai_agent_246,
convai_agent_946,convai_agent_256,
convai_agent_946,convai_agent_310,
convai_agent_946,convai_agent_677,
convai_agent_947,convai_agent_94,
convai_agent_947,convai_agent_262,
convai_agent_948,convai_agent_705,
convai_agent_948,convai_agent_920,
convai_agent_949,convai_agent_258,
convai_agent_950,convai_agent_520,
convai_agent_950,convai_agent_768,
convai_agent_951,convai_agent_250,
convai_agent_952,convai_agent_225,
convai_agent_952,convai_agent_267,
convai_agent_953,convai_agent_267,
convai_agent_954,convai_agent_48,
convai_agent_954,convai_agent_246,
convai_agent_955,convai_agent_246,
convai_agent_956,convai_agent_250,
convai_agent_956,convai_agent_483,
convai_agent_957,convai_agent_79,
convai_agent_957,convai_agent_476,
convai_agent_958,convai_agent_250,
convai_agent_959,convai_agent_161,
convai_agent_960,convai_agent_246,
convai_agent_961,convai_agent_679,
convai_agent_961,convai_agent_855,
convai_agent_962,convai_agent_250,
convai_agent_963,convai_agent_267,
convai_agent_964,convai_agent_250,
convai_agent_965,convai_agent_246,
convai_agent_966,convai_agent_5,
convai_agent_966,convai_agent_245,
convai_agent_966,convai_agent_250,
convai_agent_966,convai_agent_920,
convai_agent_966,convai_agent_934,
convai_agent_967,convai_agent_267,
convai_agent_968,convai_agent_262,
convai_agent_969,convai_agent_267,
convai_agent_970,convai_agent_876,
convai_agent_971,convai_agent_246,
convai_agent_972,convai_agent_880,
convai_agent_973,convai_agent_250,
convai_agent_973,convai_agent_920,
convai_agent_974,convai_agent_920,
convai_agent_975,convai_agent_133,
convai_agent_975,convai_agent_246,
convai_agent_976,convai_agent_246,
convai_agent_977,convai_agent_646,
convai_agent_978,convai_agent_246,
convai_agent_978,convai_agent_518,
convai_agent_979,convai_agent_267,
convai_agent_980,convai_agent_246,
convai_agent_980,convai_agent_349,
convai_agent_981,convai_agent_246,
convai_agent_982,convai_agent_267,
convai_agent_983,convai_agent_778,
convai_agent_983,convai_agent_1014,
convai_agent_984,convai_agent_267,
convai_agent_985,convai_agent_267,
convai_agent_986,convai_agent_38,
convai_agent_986,convai_agent_113,
convai_agent_986,convai_agent_246,
convai_agent_986,convai_agent_833,
convai_agent_987,convai_agent_245,
convai_agent_988,convai_agent_246,
convai_agent_989,convai_agent_360,
convai_agent_989,convai_agent_430,
convai_agent_990,convai_agent_246,
convai_agent_991,convai_agent_267,
convai_agent_992,convai_agent_246,
convai_agent_993,convai_agent_245,
convai_agent_993,convai_agent_250,
convai_agent_993,convai_agent_920,
convai_agent_994,convai_agent_246,
convai_agent_995,convai_agent_173,
convai_agent_996,convai_agent_267,
convai_agent_997,convai_agent_246,
convai_agent_998,convai_agent_267,
convai_agent_999,convai_agent_4,
convai_agent_999,convai_agent_246,
convai_agent_999,convai_agent_247,
convai_agent_1000,convai_agent_250,
convai_agent_1001,convai_agent_246,
convai_agent_1002,convai_agent_267,
convai_agent_1003,convai_agent_267,
convai_agent_1004,convai_agent_109,
convai_agent_1004,convai_agent_1037,
convai_agent_1005,convai_agent_115,
convai_agent_1006,convai_agent_246,
convai_agent_1007,convai_agent_250,
convai_agent_1008,convai_agent_250,
convai_agent_1008,convai_agent_272,
convai_agent_1008,convai_agent_920,
convai_agent_1009,convai_agent_513,
convai_agent_1009,convai_agent_556,
convai_agent_1010,convai_agent_758,
convai_agent_1011,convai_agent_267,
convai_agent_1012,convai_agent_246,
convai_agent_1012,convai_agent_702,
convai_agent_1013,convai_agent_486,
convai_agent_1014,convai_agent_7,
convai_agent_1014,convai_agent_778,
convai_agent_1014,convai_agent_983,
convai_agent_1015,convai_agent_267,
convai_agent_1016,convai_agent_267,
convai_agent_1017,convai_agent_246,
convai_agent_1017,convai_agent_702,
convai_agent_1018,convai_agent_246,
convai_agent_1019,convai_agent_920,
convai_agent_1020,convai_agent_246,
convai_agent_1021,convai_agent_304,
convai_agent_1021,convai_agent_750,
convai_agent_1022,convai_agent_246,
convai_agent_1022,convai_agent_250,
convai_agent_1022,convai_agent_486,
convai_agent_1022,convai_agent_642,
convai_agent_1022,convai_agent_920,
convai_agent_1023,convai_agent_250,
convai_agent_1023,convai_agent_347,
convai_agent_1023,convai_agent_920,
convai_agent_1024,convai_agent_235,
convai_agent_1024,convai_agent_267,
convai_agent_1025,convai_agent_245,
convai_agent_1025,convai_agent_246,
convai_agent_1025,convai_agent_247,
convai_agent_1026,convai_agent_246,
convai_agent_1026,convai_agent_926,
convai_agent_1027,convai_agent_246,
convai_agent_1028,convai_agent_161,
convai_agent_1028,convai_agent_250,
convai_agent_1028,convai_agent_920,
convai_agent_1029,convai_agent_4,
convai_agent_1030,convai_agent_246,
convai_agent_1031,convai_agent_267,
convai_agent_1032,convai_agent_114,
convai_agent_1033,convai_agent_79,
convai_agent_1033,convai_agent_247,
convai_agent_1034,convai_agent_588,
convai_agent_1035,convai_agent_246,
convai_agent_1035,convai_agent_601,
convai_agent_1036,convai_agent_246,
convai_agent_1037,convai_agent_250,
convai_agent_1037,convai_agent_281,
convai_agent_1037,convai_agent_570,
convai_agent_1037,convai_agent_920,
convai_agent_1037,convai_agent_1004,
convai_agent_1038,convai_agent_246,
convai_agent_1039,convai_agent_267,
convai_agent_1039,convai_agent_673,
convai_agent_1040,convai_agent_920,
convai_agent_1041,convai_agent_512,
